Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,102,0.12325581395348838,0.06625,0.06625,0.8833333333333333,0.04375,0.93375
IDV 9,Random,D feed (stream 2) temperature,111,0.09613130128956623,0.05125,0.05125,0.7735849056603774,0.075,0.94875
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.14482758620689656,0.07875,0.07875,0.9,0.04375,0.92125
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.995638629283489,0.99875,0.99875,0.9925465838509316,0.0375,0.00125
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",363,0.9981238273921201,0.9975,0.9975,0.9987484355444305,0.00625,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",156,0.9899497487437187,0.985,0.985,0.9949494949494949,0.025,0.015
IDV 6,Step,A feed loss (stream 1),66,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9880578252671276,0.9825,0.9825,0.9936788874841972,0.03125,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.9153689911983751,0.845,0.845,0.9985228951255539,0.00625,0.155
IDV 11,Random,Cooling water inlet temperature of reactor,153,0.8540925266903914,0.75,0.75,0.9917355371900827,0.03125,0.25
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9931378665003119,0.995,0.995,0.9912826899128269,0.04375,0.005
IDV 13,Drift,Reaction kinetics,249,0.9750479846449136,0.9525,0.9525,0.9986893840104849,0.00625,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,303,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9328947368421053,0.88625,0.88625,0.9847222222222223,0.06875,0.11375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9734177215189873,0.96125,0.96125,0.985897435897436,0.06875,0.03875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,270,0.9461235216819974,0.9,0.9,0.997229916897507,0.0125,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9265687583444592,0.8675,0.8675,0.994269340974212,0.025,0.1325
IDV 20,Random,(unknown),30,0.8481375358166188,0.74,0.74,0.9932885906040269,0.025,0.26
IDV 21,Random,(unknown),48,0.6466666666666666,0.485,0.485,0.97,0.075,0.515
