Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.0744297719087635,0.03875,0.03875,0.9393939393939394,0.0125,0.96125
IDV 9,Random,D feed (stream 2) temperature,354,0.03864734299516908,0.02,0.02,0.5714285714285714,0.075,0.98
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.18161180476730987,0.1,0.1,0.9876543209876543,0.00625,0.9
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),15,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9968730456535334,0.99625,0.99625,0.9974968710888611,0.0125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9899497487437187,0.985,0.985,0.9949494949494949,0.025,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,528,0.98989898989899,0.98,0.98,1.0,0.0,0.02
IDV 10,Random,C feed (stream 4) temperature,300,0.8468727534148094,0.73625,0.73625,0.9966159052453468,0.0125,0.26375
IDV 11,Random,Cooling water inlet temperature of reactor,351,0.886726893676164,0.7975,0.7975,0.9984350547730829,0.00625,0.2025
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9937421777221527,0.9925,0.9925,0.9949874686716792,0.025,0.0075
IDV 13,Drift,Reaction kinetics,615,0.9710610932475884,0.94375,0.94375,1.0,0.0,0.05625
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,408,0.8159420289855074,0.70375,0.70375,0.9706896551724138,0.10625,0.29625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9665379665379665,0.93875,0.93875,0.9960212201591512,0.01875,0.06125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,720,0.9466754443712969,0.89875,0.89875,1.0,0.0,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.7571761055081458,0.61,0.61,0.9979550102249489,0.00625,0.39
IDV 20,Random,(unknown),18,0.7370078740157481,0.585,0.585,0.9957446808510638,0.0125,0.415
IDV 21,Random,(unknown),351,0.5991266375545852,0.42875,0.42875,0.9942028985507246,0.0125,0.57125
