Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.07866507747318235,0.04125,0.04125,0.8461538461538461,0.0375,0.95875
IDV 9,Random,D feed (stream 2) temperature,198,0.07637231503579953,0.04,0.04,0.8421052631578947,0.0375,0.96
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.17893544733861835,0.09875,0.09875,0.9518072289156626,0.025,0.90125
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.99625,0.99625,0.99625,0.99625,0.01875,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9886506935687264,0.98,0.98,0.9974554707379135,0.0125,0.02
IDV 10,Random,C feed (stream 4) temperature,495,0.9283322170127261,0.86625,0.86625,1.0,0.0,0.13375
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.8008948545861297,0.67125,0.67125,0.9926062846580407,0.025,0.32875
IDV 12,Random,Cooling water inlet temperature of separator,366,0.9943714821763603,0.99375,0.99375,0.9949937421777222,0.025,0.00625
IDV 13,Drift,Reaction kinetics,345,0.9724888035828535,0.95,0.95,0.9960681520314548,0.01875,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,330,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9442282749675747,0.91,0.91,0.9811320754716981,0.0875,0.09
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9612903225806452,0.93125,0.93125,0.9933333333333333,0.03125,0.06875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,432,0.945358788676761,0.8975,0.8975,0.9986091794158554,0.00625,0.1025
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",411,0.9162162162162162,0.8475,0.8475,0.9970588235294118,0.0125,0.1525
IDV 20,Random,(unknown),627,0.8447653429602888,0.73125,0.73125,1.0,0.0,0.26875
IDV 21,Random,(unknown),42,0.6309523809523809,0.46375,0.46375,0.9867021276595744,0.03125,0.53625
