Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.11228070175438597,0.06,0.06,0.8727272727272727,0.04375,0.94
IDV 9,Random,D feed (stream 2) temperature,0,0.1175115207373272,0.06375,0.06375,0.75,0.10625,0.93625
IDV 15,Stiction,Cooling water outlet valve of separator,15,0.1325581395348837,0.07125,0.07125,0.95,0.01875,0.92875
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9968730456535334,0.99625,0.99625,0.9974968710888611,0.0125,0.00375
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),381,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9962453066332916,0.995,0.995,0.9974937343358395,0.0125,0.005
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9886649874055415,0.98125,0.98125,0.9961928934010152,0.01875,0.01875
IDV 6,Step,A feed loss (stream 1),6,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,162,0.986784140969163,0.98,0.98,0.9936628643852978,0.03125,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.8368382886149384,0.72125,0.72125,0.9965457685664939,0.0125,0.27875
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8561304039688165,0.755,0.755,0.9885433715220949,0.04375,0.245
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9893816364772017,0.99,0.99,0.9887640449438202,0.05625,0.01
IDV 13,Drift,Reaction kinetics,21,0.9718670076726342,0.95,0.95,0.9947643979057592,0.025,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.8144475920679887,0.71875,0.71875,0.9395424836601307,0.23125,0.28125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9744897959183673,0.955,0.955,0.9947916666666666,0.025,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,387,0.9468154957321077,0.90125,0.90125,0.9972337482710927,0.0125,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",21,0.3615934627170582,0.22125,0.22125,0.9888268156424581,0.0125,0.77875
IDV 20,Random,(unknown),6,0.749805144193297,0.60125,0.60125,0.9958592132505176,0.0125,0.39875
IDV 21,Random,(unknown),3,0.6594684385382059,0.49625,0.49625,0.9826732673267327,0.04375,0.50375
