Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.0895170789163722,0.0475,0.0475,0.7755102040816326,0.06875,0.9525
IDV 9,Random,D feed (stream 2) temperature,0,0.07151370679380215,0.0375,0.0375,0.7692307692307693,0.05625,0.9625
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.12702078521939955,0.06875,0.06875,0.8333333333333334,0.06875,0.93125
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),75,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.986833855799373,0.98375,0.98375,0.989937106918239,0.05,0.01625
IDV 6,Step,A feed loss (stream 1),6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.9874055415617129,0.98,0.98,0.9949238578680203,0.025,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.9165545087483176,0.85125,0.85125,0.9927113702623906,0.03125,0.14875
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8583509513742071,0.76125,0.76125,0.9838449111470113,0.0625,0.23875
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9937810945273633,0.99875,0.99875,0.9888613861386139,0.05625,0.00125
IDV 13,Drift,Reaction kinetics,0,0.9661341853035145,0.945,0.945,0.9882352941176471,0.05625,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9279161205766709,0.885,0.885,0.9752066115702479,0.1125,0.115
IDV 17,Random,(unknown); deviations of heat transfer within reactor,162,0.9770700636942675,0.95875,0.95875,0.9961038961038962,0.01875,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,0,0.9424083769633509,0.9,0.9,0.989010989010989,0.05,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8504606661941885,0.75,0.75,0.9819967266775778,0.06875,0.25
IDV 20,Random,(unknown),0,0.8295866569978245,0.715,0.715,0.9879101899827288,0.04375,0.285
IDV 21,Random,(unknown),3,0.6644682605111295,0.50375,0.50375,0.9757869249394673,0.0625,0.49625
