Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10340775558166862,0.055,0.055,0.8627450980392157,0.04375,0.945
IDV 9,Random,D feed (stream 2) temperature,45,0.11819235225955968,0.06375,0.06375,0.8095238095238095,0.075,0.93625
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.1388888888888889,0.075,0.075,0.9375,0.025,0.925
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.40594059405940586,0.25625,0.25625,0.9761904761904762,0.03125,0.74375
IDV 7,Step,C header pressure loss (stream 4),15,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.986180904522613,0.98125,0.98125,0.9911616161616161,0.04375,0.01875
IDV 6,Step,A feed loss (stream 1),72,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9512670565302145,0.915,0.915,0.9905277401894452,0.04375,0.085
IDV 10,Random,C feed (stream 4) temperature,102,0.5686448184233835,0.40125,0.40125,0.9756838905775076,0.05,0.59875
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.912043301759134,0.8425,0.8425,0.9941002949852508,0.025,0.1575
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9625806451612904,0.9325,0.9325,0.9946666666666667,0.025,0.0675
IDV 13,Drift,Reaction kinetics,84,0.9738687061822816,0.955,0.955,0.9934980494148244,0.03125,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,18,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5209471766848816,0.3575,0.3575,0.959731543624161,0.075,0.6425
IDV 17,Random,Heat transfer deviation in reactor,3,0.9798234552332913,0.97125,0.97125,0.9885496183206107,0.05625,0.02875
IDV 18,Random,Heat transfer deviation in condenser,144,0.9483997387328544,0.9075,0.9075,0.9931600547195623,0.03125,0.0925
IDV 19,Stiction,Recycle valve underflow (separator/stripper),54,0.41535433070866146,0.26375,0.26375,0.9768518518518519,0.03125,0.73625
IDV 20,Random,(unknown),66,0.7341176470588234,0.585,0.585,0.9852631578947368,0.04375,0.415
IDV 21,Random,(unknown),57,0.6397984886649873,0.47625,0.47625,0.9744245524296675,0.0625,0.52375
