Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,144,0.11058823529411765,0.05875,0.05875,0.94,0.01875,0.94125
IDV 9,Random,D feed (stream 2) temperature,261,0.10138248847926266,0.055,0.055,0.6470588235294118,0.15,0.945
IDV 15,Stiction,Cooling water outlet valve of separator,81,0.17103762827822122,0.09375,0.09375,0.974025974025974,0.0125,0.90625
IDV 4,Step,Cooling water inlet temperature of reactor,294,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 5,Step,Cooling water inlet temperature of separator,294,0.5593525179856115,0.38875,0.38875,0.9967948717948718,0.00625,0.61125
IDV 7,Step,C header pressure loss (stream 4),327,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",147,0.9981261711430357,0.99875,0.99875,0.9975031210986267,0.0125,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",510,0.9924433249370278,0.985,0.985,1.0,0.0,0.015
IDV 6,Step,A feed loss (stream 1),285,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.9867507886435332,0.9775,0.9775,0.9961783439490446,0.01875,0.0225
IDV 10,Random,C feed (stream 4) temperature,21,0.7845804988662132,0.64875,0.64875,0.9923518164435946,0.025,0.35125
IDV 11,Random,Cooling water inlet temperature of reactor,342,0.8882720333102012,0.8,0.8,0.9984399375975039,0.00625,0.2
IDV 12,Random,Cooling water inlet temperature of separator,210,0.993103448275862,0.99,0.99,0.9962264150943396,0.01875,0.01
IDV 13,Drift,Reaction kinetics,132,0.9750479846449136,0.9525,0.9525,0.9986893840104849,0.00625,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,273,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,171,0.7621951219512195,0.625,0.625,0.9765625,0.075,0.375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,78,0.9809885931558935,0.9675,0.9675,0.9948586118251928,0.025,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,144,0.9468852459016392,0.9025,0.9025,0.9958620689655172,0.01875,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",342,0.4867924528301887,0.3225,0.3225,0.9923076923076923,0.0125,0.6775
IDV 20,Random,(unknown),234,0.7826747720364742,0.64375,0.64375,0.998062015503876,0.00625,0.35625
IDV 21,Random,(unknown),105,0.6239316239316239,0.45625,0.45625,0.9864864864864865,0.03125,0.54375
