Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,96,0.13761467889908258,0.075,0.075,0.8333333333333334,0.075,0.925
IDV 9,Random,D feed (stream 2) temperature,132,0.14350797266514806,0.07875,0.07875,0.8076923076923077,0.09375,0.92125
IDV 15,Stiction,Cooling water outlet valve of separator,15,0.16685714285714284,0.09125,0.09125,0.9733333333333334,0.0125,0.90875
IDV 4,Step,Cooling water inlet temperature of reactor,21,0.9867507886435332,0.9775,0.9775,0.9961783439490446,0.01875,0.0225
IDV 5,Step,Cooling water inlet temperature of separator,21,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",492,0.9974937343358395,0.995,0.995,1.0,0.0,0.005
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.987389659520807,0.97875,0.97875,0.9961832061068703,0.01875,0.02125
IDV 6,Step,A feed loss (stream 1),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.9855618330194602,0.98125,0.98125,0.9899117276166457,0.05,0.01875
IDV 10,Random,C feed (stream 4) temperature,3,0.8162361623616237,0.69125,0.69125,0.9963963963963964,0.0125,0.30875
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8429394812680115,0.73125,0.73125,0.9948979591836735,0.01875,0.26875
IDV 12,Random,Cooling water inlet temperature of separator,366,0.9887640449438203,0.99,0.99,0.9875311720698254,0.0625,0.01
IDV 13,Drift,Reaction kinetics,471,0.9730769230769232,0.94875,0.94875,0.9986842105263158,0.00625,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,387,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.7817919075144509,0.67625,0.67625,0.9263698630136986,0.26875,0.32375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9770700636942675,0.95875,0.95875,0.9961038961038962,0.01875,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,144,0.947575360419397,0.90375,0.90375,0.9958677685950413,0.01875,0.09625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",21,0.610051993067591,0.44,0.44,0.9943502824858758,0.0125,0.56
IDV 20,Random,(unknown),681,0.7851176917236142,0.64625,0.64625,1.0,0.0,0.35375
IDV 21,Random,(unknown),3,0.680227827502034,0.5225,0.5225,0.9743589743589743,0.06875,0.4775
