Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,198,0.10600706713780919,0.05625,0.05625,0.9183673469387755,0.025,0.94375
IDV 9,Random,D feed (stream 2) temperature,111,0.11805555555555557,0.06375,0.06375,0.796875,0.08125,0.93625
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.1320973348783314,0.07125,0.07125,0.9047619047619048,0.0375,0.92875
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),60,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",216,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",300,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),66,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 8,Random,A/B/C composition of stream 4,33,0.9874213836477987,0.98125,0.98125,0.9936708860759493,0.03125,0.01875
IDV 10,Random,C feed (stream 4) temperature,282,0.9228705566733736,0.86,0.86,0.9956584659913169,0.01875,0.14
IDV 11,Random,Cooling water inlet temperature of reactor,423,0.8366013071895424,0.72,0.72,0.9982668977469671,0.00625,0.28
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 13,Drift,Reaction kinetics,150,0.9699680511182109,0.94875,0.94875,0.9921568627450981,0.0375,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,303,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,84,0.927766732935719,0.875,0.875,0.9873060648801129,0.05625,0.125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,141,0.9686900958466454,0.9475,0.9475,0.9908496732026144,0.04375,0.0525
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9441891004596192,0.89875,0.89875,0.9944674965421854,0.025,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",6,0.9302325581395348,0.875,0.875,0.9929078014184397,0.03125,0.125
IDV 20,Random,(unknown),18,0.8514285714285714,0.745,0.745,0.9933333333333333,0.025,0.255
IDV 21,Random,(unknown),36,0.5961871750433275,0.43,0.43,0.9717514124293786,0.0625,0.57
