Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,522,0.09069212410501193,0.0475,0.0475,1.0,0.0,0.9525
IDV 9,Random,D feed (stream 2) temperature,0,0.08274231678486998,0.04375,0.04375,0.7608695652173914,0.06875,0.95625
IDV 15,Stiction,Cooling water outlet valve of separator,15,0.11241217798594846,0.06,0.06,0.8888888888888888,0.0375,0.94
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9949937421777222,0.99375,0.99375,0.9962406015037594,0.01875,0.00625
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),192,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",30,0.9968691296180339,0.995,0.995,0.998745294855709,0.00625,0.005
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),6,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,237,0.9886649874055415,0.98125,0.98125,0.9961928934010152,0.01875,0.01875
IDV 10,Random,C feed (stream 4) temperature,3,0.8448275862068965,0.735,0.735,0.9932432432432432,0.025,0.265
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8536931818181819,0.75125,0.75125,0.9884868421052632,0.04375,0.24875
IDV 12,Random,Cooling water inlet temperature of separator,66,0.9931207004377736,0.9925,0.9925,0.9937421777221527,0.03125,0.0075
IDV 13,Drift,Reaction kinetics,21,0.9712092130518234,0.94875,0.94875,0.9947575360419397,0.025,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.8100358422939069,0.70625,0.70625,0.9495798319327731,0.1875,0.29375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,111,0.9751750477402928,0.9575,0.9575,0.993514915693904,0.03125,0.0425
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9435695538057743,0.89875,0.89875,0.9930939226519337,0.03125,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",21,0.43495145631067966,0.28,0.28,0.9739130434782609,0.0375,0.72
IDV 20,Random,(unknown),6,0.7468750000000001,0.5975,0.5975,0.9958333333333333,0.0125,0.4025
IDV 21,Random,(unknown),3,0.6360544217687075,0.4675,0.4675,0.9946808510638298,0.0125,0.5325
