Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.06498194945848375,0.03375,0.03375,0.8709677419354839,0.025,0.96625
IDV 9,Random,D feed (stream 2) temperature,132,0.048250904704463214,0.025,0.025,0.6896551724137931,0.05625,0.975
IDV 15,Stiction,Cooling water outlet valve of separator,594,0.12646370023419207,0.0675,0.0675,1.0,0.0,0.9325
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),393,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9968730456535334,0.99625,0.99625,0.9974968710888611,0.0125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9899117276166457,0.98125,0.98125,0.9987277353689568,0.00625,0.01875
IDV 10,Random,C feed (stream 4) temperature,276,0.9037542662116042,0.8275,0.8275,0.9954887218045113,0.01875,0.1725
IDV 11,Random,Cooling water inlet temperature of reactor,495,0.9063568010936432,0.82875,0.82875,1.0,0.0,0.17125
IDV 12,Random,Cooling water inlet temperature of separator,228,0.9949937421777222,0.99375,0.99375,0.9962406015037594,0.01875,0.00625
IDV 13,Drift,Reaction kinetics,471,0.9724182168056448,0.9475,0.9475,0.9986824769433466,0.00625,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,366,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,189,0.9124916499665999,0.85375,0.85375,0.9799139167862266,0.0875,0.14625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.975111678366305,0.955,0.955,0.9960886571056062,0.01875,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9481286933683519,0.9025,0.9025,0.9986168741355463,0.00625,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",510,0.888888888888889,0.8,0.8,1.0,0.0,0.2
IDV 20,Random,(unknown),18,0.8112509252405626,0.685,0.685,0.9945553539019963,0.01875,0.315
IDV 21,Random,(unknown),42,0.608318890814558,0.43875,0.43875,0.9915254237288136,0.01875,0.56125
