Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.09411764705882354,0.05,0.05,0.8,0.0625,0.95
IDV 9,Random,D feed (stream 2) temperature,0,0.08778173190984578,0.04625,0.04625,0.8604651162790697,0.0375,0.95375
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.10955710955710957,0.05875,0.05875,0.8103448275862069,0.06875,0.94125
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9931378665003119,0.995,0.995,0.9912826899128269,0.04375,0.005
IDV 5,Step,Cooling water inlet temperature of separator,6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9931464174454828,0.99625,0.99625,0.9900621118012423,0.05,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9855979962429555,0.98375,0.98375,0.9874529485570891,0.0625,0.01625
IDV 6,Step,A feed loss (stream 1),6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.986784140969163,0.98,0.98,0.9936628643852978,0.03125,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.9224598930481285,0.8625,0.8625,0.9913793103448276,0.0375,0.1375
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8518781006378455,0.75125,0.75125,0.983633387888707,0.0625,0.24875
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9931634555624611,0.99875,0.99875,0.9876390605686032,0.0625,0.00125
IDV 13,Drift,Reaction kinetics,21,0.969309462915601,0.9475,0.9475,0.9921465968586387,0.0375,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9297439264609324,0.885,0.885,0.979253112033195,0.09375,0.115
IDV 17,Random,(unknown); deviations of heat transfer within reactor,156,0.9738353541799618,0.95375,0.95375,0.9947848761408083,0.025,0.04625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9430255402750491,0.9,0.9,0.9903713892709766,0.04375,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8742182070882556,0.78625,0.78625,0.9843505477308294,0.0625,0.21375
IDV 20,Random,(unknown),0,0.8675543097407148,0.77375,0.77375,0.9872408293460925,0.05,0.22625
IDV 21,Random,(unknown),3,0.6533665835411472,0.49125,0.49125,0.9751861042183623,0.0625,0.50875
