Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11201866977829636,0.06,0.06,0.8421052631578947,0.05625,0.94
IDV 9,Random,D feed (stream 2) temperature,30,0.07764705882352942,0.04125,0.04125,0.66,0.10625,0.95875
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.17747440273037543,0.0975,0.0975,0.9873417721518988,0.00625,0.9025
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),54,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,237,0.9899244332493703,0.9825,0.9825,0.9974619289340102,0.0125,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.9315614617940199,0.87625,0.87625,0.9943262411347518,0.025,0.12375
IDV 11,Random,Cooling water inlet temperature of reactor,282,0.9131614654002714,0.84125,0.84125,0.9985163204747775,0.00625,0.15875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 13,Drift,Reaction kinetics,114,0.9717948717948718,0.9475,0.9475,0.9973684210526316,0.0125,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9440832249674903,0.9075,0.9075,0.983739837398374,0.075,0.0925
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9777777777777777,0.9625,0.9625,0.9935483870967742,0.03125,0.0375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9516339869281046,0.91,0.91,0.9972602739726028,0.0125,0.09
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",414,0.9327115256495668,0.875,0.875,0.9985734664764622,0.00625,0.125
IDV 20,Random,(unknown),18,0.8565340909090909,0.75375,0.75375,0.9917763157894737,0.03125,0.24625
IDV 21,Random,(unknown),42,0.6297872340425532,0.4625,0.4625,0.9866666666666667,0.03125,0.5375
