Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,147,0.1148886283704572,0.06125,0.06125,0.9245283018867925,0.025,0.93875
IDV 9,Random,D feed (stream 2) temperature,45,0.11600928074245939,0.0625,0.0625,0.8064516129032258,0.075,0.9375
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.1382488479262673,0.075,0.075,0.8823529411764706,0.05,0.925
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4575786463298379,0.3,0.3,0.963855421686747,0.05625,0.7
IDV 7,Step,C header pressure loss (stream 4),36,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",27,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",372,0.989937106918239,0.98375,0.98375,0.9962025316455696,0.01875,0.01625
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9525666016894087,0.91625,0.91625,0.9918809201623816,0.0375,0.08375
IDV 10,Random,C feed (stream 4) temperature,30,0.5930434782608697,0.42625,0.42625,0.9742857142857143,0.05625,0.57375
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9058903182125931,0.83625,0.83625,0.9881831610044313,0.05,0.16375
IDV 12,Random,Cooling water inlet temperature of separator,12,0.957983193277311,0.92625,0.92625,0.9919678714859438,0.0375,0.07375
IDV 13,Drift,Reaction kinetics,48,0.9707379134860051,0.95375,0.95375,0.9883419689119171,0.05625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,18,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5940766550522648,0.42625,0.42625,0.9798850574712644,0.04375,0.57375
IDV 17,Random,Heat transfer deviation in reactor,3,0.9740670461733081,0.9625,0.9625,0.9859154929577465,0.06875,0.0375
IDV 18,Random,Heat transfer deviation in condenser,60,0.9446254071661239,0.90625,0.90625,0.9863945578231292,0.0625,0.09375
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.3794147325933401,0.235,0.235,0.9842931937172775,0.01875,0.765
IDV 20,Random,(unknown),66,0.7170111287758346,0.56375,0.56375,0.9847161572052402,0.04375,0.43625
IDV 21,Random,(unknown),51,0.6813008130081302,0.52375,0.52375,0.9744186046511628,0.06875,0.47625
