Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.12078977932636469,0.065,0.065,0.8524590163934426,0.05625,0.935
IDV 9,Random,D feed (stream 2) temperature,198,0.1191588785046729,0.06375,0.06375,0.9107142857142857,0.03125,0.93625
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.12746234067207415,0.06875,0.06875,0.873015873015873,0.05,0.93125
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",54,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,66,0.9849056603773584,0.97875,0.97875,0.9911392405063291,0.04375,0.02125
IDV 10,Random,C feed (stream 4) temperature,33,0.9271877087508351,0.8675,0.8675,0.9956958393113343,0.01875,0.1325
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.8156342182890857,0.69125,0.69125,0.9946043165467626,0.01875,0.30875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9931378665003119,0.995,0.995,0.9912826899128269,0.04375,0.005
IDV 13,Drift,Reaction kinetics,114,0.9705128205128205,0.94625,0.94625,0.9960526315789474,0.01875,0.05375
IDV 14,Stiction,Cooling water outlet valve of reactor,330,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9329829172141919,0.8875,0.8875,0.9833795013850416,0.075,0.1125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9579288025889967,0.925,0.925,0.9932885906040269,0.03125,0.075
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9455022980958635,0.9,0.9,0.995850622406639,0.01875,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",135,0.9206989247311828,0.85625,0.85625,0.9956395348837209,0.01875,0.14375
IDV 20,Random,(unknown),9,0.8385228095582911,0.72375,0.72375,0.9965576592082617,0.0125,0.27625
IDV 21,Random,(unknown),42,0.6583541147132169,0.495,0.495,0.9826302729528535,0.04375,0.505
