Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,105,0.13625866050808313,0.07375,0.07375,0.8939393939393939,0.04375,0.92625
IDV 9,Random,D feed (stream 2) temperature,66,0.12399540757749714,0.0675,0.0675,0.7605633802816901,0.10625,0.9325
IDV 15,Stiction,Cooling water outlet valve of separator,528,0.15028901734104047,0.08125,0.08125,1.0,0.0,0.91875
IDV 4,Step,Cooling water inlet temperature of reactor,198,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,198,0.5742222222222222,0.40375,0.40375,0.9938461538461538,0.0125,0.59625
IDV 7,Step,C header pressure loss (stream 4),402,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",102,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",339,0.989937106918239,0.98375,0.98375,0.9962025316455696,0.01875,0.01625
IDV 6,Step,A feed loss (stream 1),96,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,129,0.986833855799373,0.98375,0.98375,0.989937106918239,0.05,0.01625
IDV 10,Random,C feed (stream 4) temperature,21,0.7691131498470948,0.62875,0.62875,0.9901574803149606,0.03125,0.37125
IDV 11,Random,Cooling water inlet temperature of reactor,165,0.8902691511387164,0.80625,0.80625,0.9938366718027735,0.025,0.19375
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9912390488110137,0.99,0.99,0.9924812030075187,0.0375,0.01
IDV 13,Drift,Reaction kinetics,114,0.9750798722044729,0.95375,0.95375,0.9973856209150327,0.0125,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,168,0.749613601236476,0.60625,0.60625,0.9817813765182186,0.05625,0.39375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,75,0.9785353535353536,0.96875,0.96875,0.9885204081632653,0.05625,0.03125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9508840864440078,0.9075,0.9075,0.9986244841815681,0.00625,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.6050566695727986,0.43375,0.43375,1.0,0.0,0.56625
IDV 20,Random,(unknown),30,0.7594740912606343,0.61375,0.61375,0.9959432048681541,0.0125,0.38625
IDV 21,Random,(unknown),81,0.633276740237691,0.46625,0.46625,0.9867724867724867,0.03125,0.53375
