Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.08540925266903913,0.045,0.045,0.8372093023255814,0.04375,0.955
IDV 9,Random,D feed (stream 2) temperature,30,0.08695652173913043,0.04625,0.04625,0.7254901960784313,0.0875,0.95375
IDV 15,Stiction,Cooling water outlet valve of separator,423,0.11307420494699645,0.06,0.06,0.9795918367346939,0.00625,0.94
IDV 4,Step,Cooling water inlet temperature of reactor,207,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,207,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),312,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9975,0.9975,0.9975,0.9975,0.0125,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),69,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,150,0.9880277252678008,0.98,0.98,0.9961880559085133,0.01875,0.02
IDV 10,Random,C feed (stream 4) temperature,378,0.9135135135135135,0.845,0.845,0.9941176470588236,0.025,0.155
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9074829931972789,0.83375,0.83375,0.9955223880597015,0.01875,0.16625
IDV 12,Random,Cooling water inlet temperature of separator,228,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 13,Drift,Reaction kinetics,114,0.9717948717948718,0.9475,0.9475,0.9973684210526316,0.0125,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9267326732673267,0.8775,0.8775,0.9818181818181818,0.08125,0.1225
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9758269720101781,0.95875,0.95875,0.9935233160621761,0.03125,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9488859764089123,0.905,0.905,0.9972451790633609,0.0125,0.095
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9013698630136987,0.8225,0.8225,0.996969696969697,0.0125,0.1775
IDV 20,Random,(unknown),18,0.8291970802919708,0.71,0.71,0.9964912280701754,0.0125,0.29
IDV 21,Random,(unknown),111,0.6012163336229366,0.4325,0.4325,0.9857549857549858,0.03125,0.5675
