Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1271676300578035,0.06875,0.06875,0.8461538461538461,0.0625,0.93125
IDV 9,Random,D feed (stream 2) temperature,30,0.10011641443538999,0.05375,0.05375,0.7288135593220338,0.1,0.94625
IDV 15,Stiction,Cooling water outlet valve of separator,33,0.1939120631341601,0.1075,0.1075,0.9885057471264368,0.00625,0.8925
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",96,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",117,0.9874686716791979,0.985,0.985,0.9899497487437185,0.05,0.015
IDV 6,Step,A feed loss (stream 1),36,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.9886934673366835,0.98375,0.98375,0.9936868686868687,0.03125,0.01625
IDV 10,Random,C feed (stream 4) temperature,378,0.9228705566733736,0.86,0.86,0.9956584659913169,0.01875,0.14
IDV 11,Random,Cooling water inlet temperature of reactor,165,0.9177897574123989,0.85125,0.85125,0.9956140350877193,0.01875,0.14875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9931549471064096,0.9975,0.9975,0.9888475836431226,0.05625,0.0025
IDV 13,Drift,Reaction kinetics,471,0.9704370179948586,0.94375,0.94375,0.9986772486772487,0.00625,0.05625
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9371727748691099,0.895,0.895,0.9835164835164835,0.075,0.105
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9783989834815756,0.9625,0.9625,0.9948320413436692,0.025,0.0375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,171,0.9510763209393347,0.91125,0.91125,0.9945429740791268,0.025,0.08875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",57,0.9243134628265238,0.8625,0.8625,0.9956709956709957,0.01875,0.1375
IDV 20,Random,(unknown),18,0.8587650816181688,0.75625,0.75625,0.993431855500821,0.025,0.24375
IDV 21,Random,(unknown),42,0.6275510204081634,0.46125,0.46125,0.9813829787234043,0.04375,0.53875
