Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.08343265792610251,0.04375,0.04375,0.8974358974358975,0.025,0.95625
IDV 9,Random,D feed (stream 2) temperature,30,0.05769230769230769,0.03,0.03,0.75,0.05,0.97
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.19775280898876405,0.11,0.11,0.9777777777777777,0.0125,0.89
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.5650623885918004,0.39625,0.39625,0.984472049689441,0.03125,0.60375
IDV 7,Step,C header pressure loss (stream 4),15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9886363636363635,0.97875,0.97875,0.9987244897959183,0.00625,0.02125
IDV 10,Random,C feed (stream 4) temperature,300,0.7196187450357427,0.56625,0.56625,0.9869281045751634,0.0375,0.43375
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9067392784206944,0.8325,0.8325,0.9955156950672646,0.01875,0.1675
IDV 12,Random,Cooling water inlet temperature of separator,156,0.9918597370068879,0.99,0.99,0.9937264742785445,0.03125,0.01
IDV 13,Drift,Reaction kinetics,147,0.9717948717948718,0.9475,0.9475,0.9973684210526316,0.0125,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,189,0.6147260273972602,0.44875,0.44875,0.9755434782608695,0.05625,0.55125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9718670076726342,0.95,0.95,0.9947643979057592,0.025,0.05
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9461235216819974,0.9,0.9,0.997229916897507,0.0125,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.4278704612365064,0.2725,0.2725,0.9954337899543378,0.00625,0.7275
IDV 20,Random,(unknown),18,0.7264076130055512,0.5725,0.5725,0.9934924078091106,0.01875,0.4275
IDV 21,Random,(unknown),153,0.5998256320836965,0.43,0.43,0.9913544668587896,0.01875,0.57
