Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.13641618497109825,0.07375,0.07375,0.9076923076923077,0.0375,0.92625
IDV 9,Random,D feed (stream 2) temperature,45,0.14187643020594967,0.0775,0.0775,0.8378378378378378,0.075,0.9225
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.16534541336353342,0.09125,0.09125,0.8795180722891566,0.0625,0.90875
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4555023923444976,0.2975,0.2975,0.9714285714285714,0.04375,0.7025
IDV 7,Step,C header pressure loss (stream 4),36,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9925558312655086,1.0,1.0,0.9852216748768473,0.075,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",195,0.9836272040302266,0.97625,0.97625,0.9911167512690355,0.04375,0.02375
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9539260220635951,0.91875,0.91875,0.9919028340080972,0.0375,0.08125
IDV 10,Random,C feed (stream 4) temperature,30,0.5890529973935709,0.42375,0.42375,0.9658119658119658,0.075,0.57625
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9095816464237517,0.8425,0.8425,0.9882697947214076,0.05,0.1575
IDV 12,Random,Cooling water inlet temperature of separator,12,0.960619754680439,0.93,0.93,0.9933244325767691,0.03125,0.07
IDV 13,Drift,Reaction kinetics,48,0.9713558243157225,0.95375,0.95375,0.9896238651102465,0.05,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5841325196163906,0.41875,0.41875,0.9654178674351584,0.075,0.58125
IDV 17,Random,Heat transfer deviation in reactor,3,0.9747155499367889,0.96375,0.96375,0.9859335038363172,0.06875,0.03625
IDV 18,Random,Heat transfer deviation in condenser,51,0.9468223086900129,0.9125,0.9125,0.9838274932614556,0.075,0.0875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4384093113482056,0.2825,0.2825,0.9783549783549783,0.03125,0.7175
IDV 20,Random,(unknown),66,0.7410296411856474,0.59375,0.59375,0.9854771784232366,0.04375,0.40625
IDV 21,Random,(unknown),51,0.699759807846277,0.54625,0.54625,0.9732739420935412,0.075,0.45375
