Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,519,0.18799546998867497,0.10375,0.10375,1.0,0.0,0.89625
IDV 9,Random,D feed (stream 2) temperature,438,0.10316529894490034,0.055,0.055,0.8301886792452831,0.05625,0.945
IDV 15,Stiction,Cooling water outlet valve of separator,942,0.13302217036172695,0.07125,0.07125,1.0,0.0,0.92875
IDV 4,Step,Cooling water inlet temperature of reactor,225,0.3785425101214575,0.23375,0.23375,0.9946808510638298,0.00625,0.76625
IDV 5,Step,Cooling water inlet temperature of separator,225,0.4596153846153846,0.29875,0.29875,0.9958333333333333,0.00625,0.70125
IDV 7,Step,C header pressure loss (stream 4),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",495,0.9968652037617556,0.99375,0.99375,1.0,0.0,0.00625
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",519,0.9918084436042848,0.98375,0.98375,1.0,0.0,0.01625
IDV 6,Step,A feed loss (stream 1),381,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 8,Random,A/B/C composition of stream 4,375,0.976456009913259,0.985,0.985,0.9680589680589681,0.1625,0.015
IDV 10,Random,C feed (stream 4) temperature,501,0.6554621848739496,0.4875,0.4875,1.0,0.0,0.5125
IDV 11,Random,Cooling water inlet temperature of reactor,495,0.6348122866894198,0.465,0.465,1.0,0.0,0.535
IDV 12,Random,Cooling water inlet temperature of separator,372,0.9892879647132954,0.98125,0.98125,0.9974587039390089,0.0125,0.01875
IDV 13,Drift,Reaction kinetics,471,0.9710982658959537,0.945,0.945,0.9986789960369881,0.00625,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,483,0.9993746091307067,0.99875,0.99875,1.0,0.0,0.00125
IDV 16,Random,(unknown); deviations of heat transfer within stripper,189,0.480365296803653,0.32875,0.32875,0.8915254237288136,0.2,0.67125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,555,0.9174560216508796,0.8475,0.8475,1.0,0.0,0.1525
IDV 18,Random,(unknown); deviations of heat transfer within condenser,741,0.9424983476536682,0.89125,0.89125,1.0,0.0,0.10875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",510,0.14169570267131243,0.07625,0.07625,1.0,0.0,0.92375
IDV 20,Random,(unknown),714,0.6543313708999159,0.48625,0.48625,1.0,0.0,0.51375
IDV 21,Random,(unknown),177,0.6825266611977031,0.52,0.52,0.9928400954653938,0.01875,0.48
