Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11461988304093566,0.06125,0.06125,0.8909090909090909,0.0375,0.93875
IDV 9,Random,D feed (stream 2) temperature,45,0.12456747404844291,0.0675,0.0675,0.8059701492537313,0.08125,0.9325
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.17233560090702948,0.095,0.095,0.926829268292683,0.0375,0.905
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4534101825168107,0.295,0.295,0.979253112033195,0.03125,0.705
IDV 7,Step,C header pressure loss (stream 4),27,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9778621125869703,0.96625,0.96625,0.9897567221510883,0.05,0.03375
IDV 6,Step,A feed loss (stream 1),72,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.94921875,0.91125,0.91125,0.9904891304347826,0.04375,0.08875
IDV 10,Random,C feed (stream 4) temperature,90,0.588646288209607,0.42125,0.42125,0.9768115942028985,0.05,0.57875
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9230769230769231,0.8625,0.8625,0.9928057553956835,0.03125,0.1375
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9613899613899614,0.93375,0.93375,0.9907161803713528,0.04375,0.06625
IDV 13,Drift,Reaction kinetics,69,0.9726288987905791,0.955,0.955,0.9909208819714657,0.04375,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5774647887323944,0.41,0.41,0.9761904761904762,0.05,0.59
IDV 17,Random,Heat transfer deviation in reactor,3,0.9779179810725551,0.96875,0.96875,0.9872611464968153,0.0625,0.03125
IDV 18,Random,Heat transfer deviation in condenser,60,0.9465449804432855,0.9075,0.9075,0.989100817438692,0.05,0.0925
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.48301886792452825,0.32,0.32,0.9846153846153847,0.025,0.68
IDV 20,Random,(unknown),66,0.740452065471551,0.59375,0.59375,0.9834368530020704,0.05,0.40625
IDV 21,Random,(unknown),87,0.6677631578947368,0.5075,0.5075,0.9759615384615384,0.0625,0.4925
