Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10093896713615025,0.05375,0.05375,0.8269230769230769,0.05625,0.94625
IDV 9,Random,D feed (stream 2) temperature,198,0.10292397660818714,0.055,0.055,0.8,0.06875,0.945
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.14959723820483312,0.08125,0.08125,0.9420289855072463,0.025,0.91875
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.9937655860349127,0.99625,0.99625,0.9912935323383084,0.04375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,162,0.98801261829653,0.97875,0.97875,0.9974522292993631,0.0125,0.02125
IDV 10,Random,C feed (stream 4) temperature,105,0.9362549800796812,0.88125,0.88125,0.9985835694050992,0.00625,0.11875
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.796711509715994,0.66625,0.66625,0.9907063197026023,0.03125,0.33375
IDV 12,Random,Cooling water inlet temperature of separator,159,0.9937578027465668,0.995,0.995,0.9925187032418953,0.0375,0.005
IDV 13,Drift,Reaction kinetics,249,0.9738019169329073,0.9525,0.9525,0.996078431372549,0.01875,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,303,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9434697855750488,0.9075,0.9075,0.9824086603518268,0.08125,0.0925
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9491525423728813,0.91,0.91,0.9918256130790191,0.0375,0.09
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9448094612352169,0.89875,0.89875,0.9958448753462604,0.01875,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9258517034068137,0.86625,0.86625,0.994261119081779,0.025,0.13375
IDV 20,Random,(unknown),9,0.8435472242249459,0.73125,0.73125,0.9965928449744463,0.0125,0.26875
IDV 21,Random,(unknown),42,0.6419545071609098,0.47625,0.47625,0.9844961240310077,0.0375,0.52375
