Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.13194444444444442,0.07125,0.07125,0.890625,0.04375,0.92875
IDV 9,Random,D feed (stream 2) temperature,45,0.14155251141552513,0.0775,0.0775,0.8157894736842105,0.0875,0.9225
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.16363636363636364,0.09,0.09,0.9,0.05,0.91
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.46723646723646717,0.3075,0.3075,0.9723320158102767,0.04375,0.6925
IDV 7,Step,C header pressure loss (stream 4),36,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",141,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9811083123425692,0.97375,0.97375,0.9885786802030457,0.05625,0.02625
IDV 6,Step,A feed loss (stream 1),72,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9546044098573282,0.92,0.92,0.9919137466307277,0.0375,0.08
IDV 10,Random,C feed (stream 4) temperature,30,0.6126279863481229,0.44875,0.44875,0.9650537634408602,0.08125,0.55125
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.9060175794455714,0.8375,0.8375,0.9867452135493373,0.05625,0.1625
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9599483204134367,0.92875,0.92875,0.9933155080213903,0.03125,0.07125
IDV 13,Drift,Reaction kinetics,48,0.9713558243157225,0.95375,0.95375,0.9896238651102465,0.05,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5868055555555556,0.4225,0.4225,0.9602272727272727,0.0875,0.5775
IDV 17,Random,Heat transfer deviation in reactor,54,0.9772151898734178,0.965,0.965,0.9897435897435898,0.05,0.035
IDV 18,Random,Heat transfer deviation in condenser,51,0.9455252918287937,0.91125,0.91125,0.9824797843665768,0.08125,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4444444444444444,0.2875,0.2875,0.9787234042553191,0.03125,0.7125
IDV 20,Random,(unknown),105,0.7422360248447206,0.5975,0.5975,0.9795081967213115,0.0625,0.4025
IDV 21,Random,(unknown),51,0.6987179487179488,0.545,0.545,0.9732142857142857,0.075,0.455
