Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.06921241050119331,0.03625,0.03625,0.7631578947368421,0.05625,0.96375
IDV 9,Random,D feed (stream 2) temperature,0,0.050724637681159424,0.02625,0.02625,0.75,0.04375,0.97375
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.08962264150943397,0.0475,0.0475,0.7916666666666666,0.0625,0.9525
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),75,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.984345648090169,0.9825,0.9825,0.986198243412798,0.06875,0.0175
IDV 6,Step,A feed loss (stream 1),6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.9874055415617129,0.98,0.98,0.9949238578680203,0.025,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.9175050301810865,0.855,0.855,0.9898697539797395,0.04375,0.145
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8498220640569395,0.74625,0.74625,0.9867768595041322,0.05,0.25375
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9937810945273633,0.99875,0.99875,0.9888613861386139,0.05625,0.00125
IDV 13,Drift,Reaction kinetics,21,0.9679897567221512,0.945,0.945,0.9921259842519685,0.0375,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9274406332453826,0.87875,0.87875,0.9818435754189944,0.08125,0.12125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,162,0.9725239616613419,0.95125,0.95125,0.9947712418300654,0.025,0.04875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9410222804718218,0.8975,0.8975,0.9889807162534435,0.05,0.1025
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8547249647390691,0.7575,0.7575,0.9805825242718447,0.075,0.2425
IDV 20,Random,(unknown),0,0.8393113342898134,0.73125,0.73125,0.9848484848484849,0.05625,0.26875
IDV 21,Random,(unknown),3,0.6426778242677824,0.48,0.48,0.9721518987341772,0.06875,0.52
