Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.07857142857142857,0.04125,0.04125,0.825,0.04375,0.95875
IDV 9,Random,D feed (stream 2) temperature,258,0.09467455621301775,0.05,0.05,0.8888888888888888,0.03125,0.95
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.132404181184669,0.07125,0.07125,0.9344262295081968,0.025,0.92875
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9867507886435332,0.9775,0.9775,0.9961783439490446,0.01875,0.0225
IDV 10,Random,C feed (stream 4) temperature,105,0.928428093645485,0.8675,0.8675,0.9985611510791367,0.00625,0.1325
IDV 11,Random,Cooling water inlet temperature of reactor,30,0.8239590942293644,0.705,0.705,0.9912126537785588,0.03125,0.295
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9931378665003119,0.995,0.995,0.9912826899128269,0.04375,0.005
IDV 13,Drift,Reaction kinetics,24,0.9724182168056448,0.9475,0.9475,0.9986824769433466,0.00625,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9404839764551994,0.89875,0.89875,0.9862825788751715,0.0625,0.10125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,207,0.9483997387328544,0.9075,0.9075,0.9931600547195623,0.03125,0.0925
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9448818897637795,0.9,0.9,0.994475138121547,0.025,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9349269588313412,0.88,0.88,0.9971671388101983,0.0125,0.12
IDV 20,Random,(unknown),9,0.8466522678185745,0.735,0.735,0.99830220713073,0.00625,0.265
IDV 21,Random,(unknown),42,0.5945945945945946,0.42625,0.42625,0.9827089337175793,0.0375,0.57375
