Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10117647058823528,0.05375,0.05375,0.86,0.04375,0.94625
IDV 9,Random,D feed (stream 2) temperature,66,0.10526315789473685,0.05625,0.05625,0.8181818181818182,0.0625,0.94375
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.13625866050808313,0.07375,0.07375,0.8939393939393939,0.04375,0.92625
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4284323271665044,0.275,0.275,0.9691629955947136,0.04375,0.725
IDV 7,Step,C header pressure loss (stream 4),171,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9791535060012634,0.96875,0.96875,0.9897828863346104,0.05,0.03125
IDV 6,Step,A feed loss (stream 1),72,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9421813403416557,0.89625,0.89625,0.9930747922437673,0.03125,0.10375
IDV 10,Random,C feed (stream 4) temperature,30,0.5638297872340425,0.3975,0.3975,0.9695121951219512,0.0625,0.6025
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9026548672566372,0.82875,0.82875,0.9910313901345291,0.0375,0.17125
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9612903225806452,0.93125,0.93125,0.9933333333333333,0.03125,0.06875
IDV 13,Drift,Reaction kinetics,48,0.9720101781170483,0.955,0.955,0.9896373056994818,0.05,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5524663677130045,0.385,0.385,0.9777777777777777,0.04375,0.615
IDV 17,Random,Heat transfer deviation in reactor,3,0.9759493670886076,0.96375,0.96375,0.9884615384615385,0.05625,0.03625
IDV 18,Random,Heat transfer deviation in condenser,60,0.9460688758934374,0.91,0.91,0.9851150202976996,0.06875,0.09
IDV 19,Stiction,Recycle valve underflow (separator/stripper),54,0.3867735470941884,0.24125,0.24125,0.9747474747474747,0.03125,0.75875
IDV 20,Random,(unknown),66,0.7342767295597483,0.58375,0.58375,0.989406779661017,0.03125,0.41625
IDV 21,Random,(unknown),105,0.6824489795918368,0.5225,0.5225,0.9835294117647059,0.04375,0.4775
