Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.058111380145278446,0.03,0.03,0.9230769230769231,0.0125,0.97
IDV 9,Random,D feed (stream 2) temperature,384,0.04116222760290557,0.02125,0.02125,0.6538461538461539,0.05625,0.97875
IDV 15,Stiction,Cooling water outlet valve of separator,1200,0.1566820276497696,0.085,0.085,1.0,0.0,0.915
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9974968710888611,0.99625,0.99625,0.9987468671679198,0.00625,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9911949685534591,0.985,0.985,0.9974683544303797,0.0125,0.015
IDV 6,Step,A feed loss (stream 1),381,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9886363636363635,0.97875,0.97875,0.9987244897959183,0.00625,0.02125
IDV 10,Random,C feed (stream 4) temperature,555,0.8819007686932215,0.78875,0.78875,1.0,0.0,0.21125
IDV 11,Random,Cooling water inlet temperature of reactor,495,0.8834612700628053,0.79125,0.79125,1.0,0.0,0.20875
IDV 12,Random,Cooling water inlet temperature of separator,474,0.9949874686716792,0.9925,0.9925,0.9974874371859297,0.0125,0.0075
IDV 13,Drift,Reaction kinetics,615,0.9710610932475884,0.94375,0.94375,1.0,0.0,0.05625
IDV 14,Stiction,Cooling water outlet valve of reactor,480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,390,0.889790398918188,0.8225,0.8225,0.9690721649484536,0.13125,0.1775
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9704370179948586,0.94375,0.94375,0.9986772486772487,0.00625,0.05625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,720,0.9466754443712969,0.89875,0.89875,1.0,0.0,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",510,0.6754966887417219,0.51,0.51,1.0,0.0,0.49
IDV 20,Random,(unknown),681,0.7490226739640344,0.59875,0.59875,1.0,0.0,0.40125
IDV 21,Random,(unknown),351,0.5947368421052631,0.42375,0.42375,0.9970588235294118,0.00625,0.57625
