Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11874272409778813,0.06375,0.06375,0.864406779661017,0.05,0.93625
IDV 9,Random,D feed (stream 2) temperature,111,0.15332581736189405,0.085,0.085,0.7816091954022989,0.11875,0.915
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.17233560090702948,0.095,0.095,0.926829268292683,0.0375,0.905
IDV 4,Step,Cooling water inlet temperature of reactor,24,0.9968808484092326,0.99875,0.99875,0.9950186799501868,0.025,0.00125
IDV 5,Step,Cooling water inlet temperature of separator,24,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),69,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",39,0.9931549471064096,0.9975,0.9975,0.9888475836431226,0.05625,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9905601006922593,0.98375,0.98375,0.9974651457541192,0.0125,0.01625
IDV 6,Step,A feed loss (stream 1),63,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,66,0.9849056603773584,0.97875,0.97875,0.9911392405063291,0.04375,0.02125
IDV 10,Random,C feed (stream 4) temperature,81,0.9098305084745764,0.83875,0.83875,0.9940740740740741,0.025,0.16125
IDV 11,Random,Cooling water inlet temperature of reactor,144,0.8847481021394065,0.80125,0.80125,0.987673343605547,0.05,0.19875
IDV 12,Random,Cooling water inlet temperature of separator,102,0.9912609238451936,0.9925,0.9925,0.9900249376558603,0.05,0.0075
IDV 13,Drift,Reaction kinetics,108,0.9738353541799618,0.95375,0.95375,0.9947848761408083,0.025,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,186,0.9035738368172623,0.8375,0.8375,0.9809663250366032,0.08125,0.1625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,18,0.9810844892812106,0.9725,0.9725,0.989821882951654,0.05,0.0275
IDV 18,Random,(unknown); deviations of heat transfer within condenser,285,0.9496402877697843,0.9075,0.9075,0.9958847736625515,0.01875,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",84,0.8838174273858921,0.79875,0.79875,0.9891640866873065,0.04375,0.20125
IDV 20,Random,(unknown),270,0.8357558139534883,0.71875,0.71875,0.9982638888888888,0.00625,0.28125
IDV 21,Random,(unknown),42,0.6375838926174496,0.475,0.475,0.9693877551020408,0.075,0.525
