Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1144859813084112,0.06125,0.06125,0.875,0.04375,0.93875
IDV 9,Random,D feed (stream 2) temperature,66,0.1597300337457818,0.08875,0.08875,0.797752808988764,0.1125,0.91125
IDV 15,Stiction,Cooling water outlet valve of separator,129,0.1501706484641638,0.0825,0.0825,0.8354430379746836,0.08125,0.9175
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.46969696969696967,0.31,0.31,0.96875,0.05,0.69
IDV 7,Step,C header pressure loss (stream 4),135,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",27,0.9913151364764269,0.99875,0.99875,0.9839901477832512,0.08125,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",144,0.9686900958466454,0.9475,0.9475,0.9908496732026144,0.04375,0.0525
IDV 6,Step,A feed loss (stream 1),72,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.9453836150845253,0.90875,0.90875,0.9850948509485095,0.06875,0.09125
IDV 10,Random,C feed (stream 4) temperature,30,0.5961871750433275,0.43,0.43,0.9717514124293786,0.0625,0.57
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.9009497964721845,0.83,0.83,0.9851632047477745,0.0625,0.17
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9566343042071197,0.92375,0.92375,0.9919463087248322,0.0375,0.07625
IDV 13,Drift,Reaction kinetics,48,0.9719745222929936,0.95375,0.95375,0.990909090909091,0.04375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5751748251748251,0.41125,0.41125,0.9563953488372093,0.09375,0.58875
IDV 17,Random,Heat transfer deviation in reactor,75,0.977890082122552,0.9675,0.9675,0.9885057471264368,0.05625,0.0325
IDV 18,Random,Heat transfer deviation in condenser,51,0.9454545454545455,0.91,0.91,0.9837837837837838,0.075,0.09
IDV 19,Stiction,Recycle valve underflow (separator/stripper),171,0.45829338446788115,0.29875,0.29875,0.9835390946502057,0.025,0.70125
IDV 20,Random,(unknown),105,0.7342166796570537,0.58875,0.58875,0.9751552795031055,0.075,0.41125
IDV 21,Random,(unknown),51,0.6981585268214572,0.545,0.545,0.9710467706013363,0.08125,0.455
