Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11421911421911421,0.06125,0.06125,0.8448275862068966,0.05625,0.93875
IDV 9,Random,D feed (stream 2) temperature,30,0.09133489461358314,0.04875,0.04875,0.7222222222222222,0.09375,0.95125
IDV 15,Stiction,Cooling water outlet valve of separator,297,0.1649484536082474,0.09,0.09,0.9863013698630136,0.00625,0.91
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 7,Step,C header pressure loss (stream 4),312,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",66,0.9937733499377336,0.9975,0.9975,0.9900744416873449,0.05,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",96,0.9874686716791979,0.985,0.985,0.9899497487437185,0.05,0.015
IDV 6,Step,A feed loss (stream 1),141,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9918187539332914,0.985,0.985,0.9987325728770595,0.00625,0.015
IDV 10,Random,C feed (stream 4) temperature,21,0.9286190793862575,0.87,0.87,0.9957081545064378,0.01875,0.13
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9094622191967325,0.835,0.835,0.9985052316890882,0.00625,0.165
IDV 12,Random,Cooling water inlet temperature of separator,228,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 13,Drift,Reaction kinetics,114,0.9692307692307691,0.945,0.945,0.9947368421052631,0.025,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,411,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,159,0.9477756286266924,0.91875,0.91875,0.9786950732356857,0.1,0.08125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,174,0.9816106531388713,0.9675,0.9675,0.9961389961389961,0.01875,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9549902152641878,0.915,0.915,0.9986357435197817,0.00625,0.085
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.9431968295904887,0.8925,0.8925,1.0,0.0,0.1075
IDV 20,Random,(unknown),18,0.86482661004954,0.76375,0.76375,0.9967373572593801,0.0125,0.23625
IDV 21,Random,(unknown),42,0.6050129645635263,0.4375,0.4375,0.9803921568627451,0.04375,0.5625
