Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.07363420427553445,0.03875,0.03875,0.7380952380952381,0.06875,0.96125
IDV 9,Random,D feed (stream 2) temperature,258,0.09026128266033255,0.0475,0.0475,0.9047619047619048,0.025,0.9525
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.11929824561403508,0.06375,0.06375,0.9272727272727272,0.025,0.93625
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9887218045112782,0.98625,0.98625,0.9912060301507538,0.04375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9867507886435332,0.9775,0.9775,0.9961783439490446,0.01875,0.0225
IDV 10,Random,C feed (stream 4) temperature,105,0.9278074866310161,0.8675,0.8675,0.9971264367816092,0.0125,0.1325
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8176470588235295,0.695,0.695,0.9928571428571429,0.025,0.305
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9931378665003119,0.995,0.995,0.9912826899128269,0.04375,0.005
IDV 13,Drift,Reaction kinetics,555,0.9737010904425913,0.94875,0.94875,1.0,0.0,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9405617243631612,0.9,0.9,0.9849521203830369,0.06875,0.1
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9505851755526659,0.91375,0.91375,0.9905149051490515,0.04375,0.08625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9441157133464826,0.8975,0.8975,0.9958391123439667,0.01875,0.1025
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9234899328859061,0.86,0.86,0.9971014492753624,0.0125,0.14
IDV 20,Random,(unknown),9,0.8255131964809386,0.70375,0.70375,0.99822695035461,0.00625,0.29625
IDV 21,Random,(unknown),42,0.6169665809768637,0.45,0.45,0.9809264305177112,0.04375,0.55
