Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10575793184488837,0.05625,0.05625,0.8823529411764706,0.0375,0.94375
IDV 9,Random,D feed (stream 2) temperature,45,0.13333333333333333,0.0725,0.0725,0.8285714285714286,0.075,0.9275
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.15314285714285716,0.08375,0.08375,0.8933333333333333,0.05,0.91625
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4375605033881897,0.2825,0.2825,0.9699570815450643,0.04375,0.7175
IDV 7,Step,C header pressure loss (stream 4),36,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9785082174462706,0.9675,0.9675,0.989769820971867,0.05,0.0325
IDV 6,Step,A feed loss (stream 1),72,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9491525423728813,0.91,0.91,0.9918256130790191,0.0375,0.09
IDV 10,Random,C feed (stream 4) temperature,30,0.5853658536585366,0.42,0.42,0.9655172413793104,0.075,0.58
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9067567567567568,0.83875,0.83875,0.986764705882353,0.05625,0.16125
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9599483204134367,0.92875,0.92875,0.9933155080213903,0.03125,0.07125
IDV 13,Drift,Reaction kinetics,48,0.9707379134860051,0.95375,0.95375,0.9883419689119171,0.05625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.575197889182058,0.40875,0.40875,0.9703264094955489,0.0625,0.59125
IDV 17,Random,Heat transfer deviation in reactor,3,0.9760101010101009,0.96625,0.96625,0.985969387755102,0.06875,0.03375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.426614481409002,0.2725,0.2725,0.9819819819819819,0.025,0.7275
IDV 20,Random,(unknown),66,0.7396403440187647,0.59125,0.59125,0.9874739039665971,0.0375,0.40875
IDV 21,Random,(unknown),57,0.6882067851373181,0.5325,0.5325,0.9726027397260274,0.075,0.4675
