Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1320973348783314,0.07125,0.07125,0.9047619047619048,0.0375,0.92875
IDV 9,Random,D feed (stream 2) temperature,45,0.1354764638346728,0.07375,0.07375,0.8309859154929577,0.075,0.92625
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.161547212741752,0.08875,0.08875,0.8987341772151899,0.05,0.91125
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.45105566218809984,0.29375,0.29375,0.9710743801652892,0.04375,0.70625
IDV 7,Step,C header pressure loss (stream 4),36,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",195,0.981060606060606,0.97125,0.97125,0.9910714285714286,0.04375,0.02875
IDV 6,Step,A feed loss (stream 1),72,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9539260220635951,0.91875,0.91875,0.9919028340080972,0.0375,0.08125
IDV 10,Random,C feed (stream 4) temperature,30,0.611965811965812,0.4475,0.4475,0.9675675675675676,0.075,0.5525
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9117845117845117,0.84625,0.84625,0.9883211678832117,0.05,0.15375
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9626288659793815,0.93375,0.93375,0.9933510638297872,0.03125,0.06625
IDV 13,Drift,Reaction kinetics,48,0.9719745222929936,0.95375,0.95375,0.990909090909091,0.04375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.6012058570198106,0.43625,0.43625,0.9667590027700831,0.075,0.56375
IDV 17,Random,Heat transfer deviation in reactor,3,0.9740998104864181,0.96375,0.96375,0.9846743295019157,0.075,0.03625
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4553314121037464,0.29625,0.29625,0.983402489626556,0.025,0.70375
IDV 20,Random,(unknown),135,0.7449455676516329,0.59875,0.59875,0.98559670781893,0.04375,0.40125
IDV 21,Random,(unknown),9,0.7012779552715656,0.54875,0.54875,0.9712389380530974,0.08125,0.45125
