Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.09208972845336483,0.04875,0.04875,0.8297872340425532,0.05,0.95125
IDV 9,Random,D feed (stream 2) temperature,258,0.08581644815256256,0.045,0.045,0.9230769230769231,0.01875,0.955
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.11019929660023446,0.05875,0.05875,0.8867924528301887,0.0375,0.94125
IDV 4,Step,Cooling water inlet temperature of reactor,108,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,108,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",87,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9855072463768116,0.9775,0.9775,0.9936467598475223,0.03125,0.0225
IDV 10,Random,C feed (stream 4) temperature,33,0.9213180901143241,0.85625,0.85625,0.9970887918486172,0.0125,0.14375
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8023774145616642,0.675,0.675,0.989010989010989,0.0375,0.325
IDV 12,Random,Cooling water inlet temperature of separator,159,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 13,Drift,Reaction kinetics,24,0.9705505761843789,0.9475,0.9475,0.994750656167979,0.025,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9431000654022237,0.90125,0.90125,0.9890260631001372,0.05,0.09875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9372937293729372,0.8875,0.8875,0.993006993006993,0.03125,0.1125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,60,0.9435695538057743,0.89875,0.89875,0.9930939226519337,0.03125,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",81,0.9104477611940298,0.83875,0.83875,0.9955489614243324,0.01875,0.16125
IDV 20,Random,(unknown),9,0.8326055312954875,0.715,0.715,0.9965156794425087,0.0125,0.285
IDV 21,Random,(unknown),42,0.5996533795493935,0.4325,0.4325,0.9774011299435028,0.05,0.5675
