Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.08581644815256256,0.045,0.045,0.9230769230769231,0.01875,0.955
IDV 9,Random,D feed (stream 2) temperature,0,0.08284023668639053,0.04375,0.04375,0.7777777777777778,0.0625,0.95625
IDV 15,Stiction,Cooling water outlet valve of separator,15,0.10588235294117647,0.05625,0.05625,0.9,0.03125,0.94375
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9770408163265306,0.9575,0.9575,0.9973958333333334,0.0125,0.0425
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),192,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9974968710888611,0.99625,0.99625,0.9987468671679198,0.00625,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",159,0.9886934673366835,0.98375,0.98375,0.9936868686868687,0.03125,0.01625
IDV 6,Step,A feed loss (stream 1),6,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,384,0.9868173258003767,0.9825,0.9825,0.9911727616645649,0.04375,0.0175
IDV 10,Random,C feed (stream 4) temperature,3,0.8387563268257411,0.725,0.725,0.9948542024013722,0.01875,0.275
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8559261887863735,0.75375,0.75375,0.9901477832512315,0.0375,0.24625
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9937343358395989,0.99125,0.99125,0.9962311557788944,0.01875,0.00875
IDV 13,Drift,Reaction kinetics,114,0.9718309859154929,0.94875,0.94875,0.9960629921259843,0.01875,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,99,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.818051575931232,0.71375,0.71375,0.9580536912751678,0.15625,0.28625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,111,0.9738687061822816,0.955,0.955,0.9934980494148244,0.03125,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,96,0.94543063773833,0.89875,0.89875,0.9972260748959778,0.0125,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",21,0.41297935103244837,0.2625,0.2625,0.967741935483871,0.04375,0.7375
IDV 20,Random,(unknown),57,0.7255369928400954,0.57,0.57,0.9978118161925602,0.00625,0.43
IDV 21,Random,(unknown),3,0.6372881355932203,0.47,0.47,0.9894736842105263,0.025,0.53
