Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11695906432748537,0.0625,0.0625,0.9090909090909091,0.03125,0.9375
IDV 9,Random,D feed (stream 2) temperature,45,0.13103448275862067,0.07125,0.07125,0.8142857142857143,0.08125,0.92875
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.1444954128440367,0.07875,0.07875,0.875,0.05625,0.92125
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.44487427466150864,0.2875,0.2875,0.9829059829059829,0.025,0.7125
IDV 7,Step,C header pressure loss (stream 4),36,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9753008233058897,0.9625,0.9625,0.9884467265725289,0.05625,0.0375
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9505208333333333,0.9125,0.9125,0.9918478260869565,0.0375,0.0875
IDV 10,Random,C feed (stream 4) temperature,30,0.5607808340727595,0.395,0.395,0.9663608562691132,0.06875,0.605
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.9054054054054055,0.8375,0.8375,0.9852941176470589,0.0625,0.1625
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9599483204134367,0.92875,0.92875,0.9933155080213903,0.03125,0.07125
IDV 13,Drift,Reaction kinetics,48,0.9713558243157225,0.95375,0.95375,0.9896238651102465,0.05,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5564444444444444,0.39125,0.39125,0.963076923076923,0.075,0.60875
IDV 17,Random,Heat transfer deviation in reactor,3,0.9760101010101009,0.96625,0.96625,0.985969387755102,0.06875,0.03375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9461388708630759,0.91125,0.91125,0.9838056680161943,0.075,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.42270058708414876,0.27,0.27,0.972972972972973,0.0375,0.73
IDV 20,Random,(unknown),66,0.7388932190179267,0.5925,0.5925,0.9813664596273292,0.05625,0.4075
IDV 21,Random,(unknown),51,0.6950925181013677,0.54,0.54,0.9751693002257337,0.06875,0.46
