Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.05762304921968787,0.03,0.03,0.7272727272727273,0.05625,0.97
IDV 9,Random,D feed (stream 2) temperature,0,0.05548854041013269,0.02875,0.02875,0.7931034482758621,0.0375,0.97125
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.10105757931844889,0.05375,0.05375,0.8431372549019608,0.05,0.94625
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),75,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9937655860349127,0.99625,0.99625,0.9912935323383084,0.04375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9862155388471178,0.98375,0.98375,0.9886934673366834,0.05625,0.01625
IDV 6,Step,A feed loss (stream 1),6,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.9874055415617129,0.98,0.98,0.9949238578680203,0.025,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.8997955010224948,0.825,0.825,0.9895052473763118,0.04375,0.175
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8575478384124734,0.75625,0.75625,0.9901800327332242,0.0375,0.24375
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 13,Drift,Reaction kinetics,21,0.968609865470852,0.945,0.945,0.9934296977660972,0.03125,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9056856187290969,0.84625,0.84625,0.9741007194244604,0.1125,0.15375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,117,0.9764181007010834,0.9575,0.9575,0.9960988296488946,0.01875,0.0425
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9429508196721311,0.89875,0.89875,0.9917241379310345,0.0375,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8114453411592076,0.69125,0.69125,0.9822380106571936,0.0625,0.30875
IDV 20,Random,(unknown),0,0.7970149253731343,0.6675,0.6675,0.9888888888888889,0.0375,0.3325
IDV 21,Random,(unknown),42,0.6578073089700996,0.495,0.495,0.9801980198019802,0.05,0.505
