Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09859154929577464,0.0525,0.0525,0.8076923076923077,0.0625,0.9475
IDV 9,Random,D feed (stream 2) temperature,30,0.08095238095238097,0.0425,0.0425,0.85,0.0375,0.9575
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.1565017261219793,0.085,0.085,0.9855072463768116,0.00625,0.915
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.5691489361702128,0.40125,0.40125,0.9786585365853658,0.04375,0.59875
IDV 7,Step,C header pressure loss (stream 4),15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,90,0.98801261829653,0.97875,0.97875,0.9974522292993631,0.0125,0.02125
IDV 10,Random,C feed (stream 4) temperature,276,0.7118914604948126,0.5575,0.5575,0.9845474613686535,0.04375,0.4425
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9186281102891728,0.85375,0.85375,0.9941775836972343,0.025,0.14625
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9906073888541015,0.98875,0.98875,0.9924717691342535,0.0375,0.01125
IDV 13,Drift,Reaction kinetics,3,0.971172325432415,0.9475,0.9475,0.9960578186596584,0.01875,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.5984522785898538,0.435,0.435,0.9586776859504132,0.09375,0.565
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9765377298668357,0.9625,0.9625,0.990990990990991,0.04375,0.0375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9489528795811519,0.90625,0.90625,0.9958791208791209,0.01875,0.09375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",57,0.5074349442379181,0.34125,0.34125,0.9891304347826086,0.01875,0.65875
IDV 20,Random,(unknown),18,0.7314375987361769,0.57875,0.57875,0.9935622317596566,0.01875,0.42125
IDV 21,Random,(unknown),42,0.6314893617021277,0.46375,0.46375,0.9893333333333333,0.025,0.53625
