Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.12121212121212122,0.065,0.065,0.896551724137931,0.0375,0.935
IDV 9,Random,D feed (stream 2) temperature,45,0.13761467889908258,0.075,0.075,0.8333333333333334,0.075,0.925
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.16363636363636364,0.09,0.09,0.9,0.05,0.91
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4643196955280685,0.305,0.305,0.9721115537848606,0.04375,0.695
IDV 7,Step,C header pressure loss (stream 4),36,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",78,0.9836477987421384,0.9775,0.9775,0.9898734177215189,0.05,0.0225
IDV 6,Step,A feed loss (stream 1),72,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9533073929961089,0.91875,0.91875,0.9905660377358491,0.04375,0.08125
IDV 10,Random,C feed (stream 4) temperature,30,0.6148590947907772,0.45,0.45,0.9703504043126685,0.06875,0.55
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9068825910931174,0.84,0.84,0.9853372434017595,0.0625,0.16
IDV 12,Random,Cooling water inlet temperature of separator,12,0.960619754680439,0.93,0.93,0.9933244325767691,0.03125,0.07
IDV 13,Drift,Reaction kinetics,48,0.9713922441195167,0.955,0.955,0.9883570504527813,0.05625,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.603448275862069,0.4375,0.4375,0.9722222222222222,0.0625,0.5625
IDV 17,Random,Heat transfer deviation in reactor,3,0.9753632343651295,0.965,0.965,0.9859514687100894,0.06875,0.035
IDV 18,Random,Heat transfer deviation in condenser,51,0.9461388708630759,0.91125,0.91125,0.9838056680161943,0.075,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4323271665043817,0.2775,0.2775,0.9779735682819384,0.03125,0.7225
IDV 20,Random,(unknown),66,0.7424124513618676,0.59625,0.59625,0.9835051546391752,0.05,0.40375
IDV 21,Random,(unknown),51,0.6976744186046512,0.54375,0.54375,0.9731543624161074,0.075,0.45625
