Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.15401785714285715,0.08625,0.08625,0.71875,0.16875,0.91375
IDV 9,Random,D feed (stream 2) temperature,258,0.15901455767077266,0.08875,0.08875,0.7634408602150538,0.1375,0.91125
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.19775280898876405,0.11,0.11,0.9777777777777777,0.0125,0.89
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),204,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,150,0.988042794210195,0.98125,0.98125,0.9949302915082383,0.025,0.01875
IDV 10,Random,C feed (stream 4) temperature,276,0.8817802503477051,0.7925,0.7925,0.9937304075235109,0.025,0.2075
IDV 11,Random,Cooling water inlet temperature of reactor,162,0.9051194539249147,0.82875,0.82875,0.9969924812030075,0.0125,0.17125
IDV 12,Random,Cooling water inlet temperature of separator,228,0.9863861386138614,0.99625,0.99625,0.9767156862745098,0.11875,0.00375
IDV 13,Drift,Reaction kinetics,45,0.9731113956466069,0.95,0.95,0.9973753280839895,0.0125,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.8851802403204272,0.82875,0.82875,0.9498567335243553,0.21875,0.17125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9758576874205844,0.96,0.96,0.9922480620155039,0.0375,0.04
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9549902152641878,0.915,0.915,0.9986357435197817,0.00625,0.085
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",411,0.8806699232379622,0.78875,0.78875,0.9968404423380727,0.0125,0.21125
IDV 20,Random,(unknown),18,0.8503937007874016,0.7425,0.7425,0.9949748743718593,0.01875,0.2575
IDV 21,Random,(unknown),42,0.6633825944170771,0.505,0.505,0.9665071770334929,0.0875,0.495
