Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,99,0.0919811320754717,0.04875,0.04875,0.8125,0.05625,0.95125
IDV 9,Random,D feed (stream 2) temperature,135,0.09669811320754716,0.05125,0.05125,0.8541666666666666,0.04375,0.94875
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.10849056603773585,0.0575,0.0575,0.9583333333333334,0.0125,0.9425
IDV 4,Step,Cooling water inlet temperature of reactor,108,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,108,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",216,0.9962453066332916,0.995,0.995,0.9974937343358395,0.0125,0.005
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9912170639899623,0.9875,0.9875,0.9949622166246851,0.025,0.0125
IDV 6,Step,A feed loss (stream 1),63,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9868173258003767,0.9825,0.9825,0.9911727616645649,0.04375,0.0175
IDV 10,Random,C feed (stream 4) temperature,51,0.8778785764131193,0.78625,0.78625,0.9936808846761453,0.025,0.21375
IDV 11,Random,Cooling water inlet temperature of reactor,171,0.8288419519300801,0.71125,0.71125,0.9930191972076788,0.025,0.28875
IDV 12,Random,Cooling water inlet temperature of separator,249,0.9925,0.9925,0.9925,0.9925,0.0375,0.0075
IDV 13,Drift,Reaction kinetics,195,0.9764181007010834,0.9575,0.9575,0.9960988296488946,0.01875,0.0425
IDV 14,Stiction,Cooling water outlet valve of reactor,270,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,138,0.897680763983629,0.8225,0.8225,0.987987987987988,0.05,0.1775
IDV 17,Random,(unknown); deviations of heat transfer within reactor,315,0.9816339455351488,0.96875,0.96875,0.9948652118100129,0.025,0.03125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,285,0.94750656167979,0.9025,0.9025,0.9972375690607734,0.0125,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.8986301369863013,0.82,0.82,0.9939393939393939,0.025,0.18
IDV 20,Random,(unknown),444,0.8280907095830286,0.7075,0.7075,0.9982363315696648,0.00625,0.2925
IDV 21,Random,(unknown),111,0.6699588477366256,0.50875,0.50875,0.980722891566265,0.05,0.49125
