Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.05548854041013269,0.02875,0.02875,0.7931034482758621,0.0375,0.97125
IDV 9,Random,D feed (stream 2) temperature,0,0.050724637681159424,0.02625,0.02625,0.75,0.04375,0.97375
IDV 15,Stiction,Cooling water outlet valve of separator,6,0.11421911421911421,0.06125,0.06125,0.8448275862068966,0.05625,0.93875
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),192,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9874843554443055,0.98625,0.98625,0.9887218045112782,0.05625,0.01375
IDV 6,Step,A feed loss (stream 1),6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,93,0.9893014474512272,0.9825,0.9825,0.9961977186311787,0.01875,0.0175
IDV 10,Random,C feed (stream 4) temperature,3,0.890420399724328,0.8075,0.8075,0.9923195084485407,0.03125,0.1925
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8813324080499654,0.79375,0.79375,0.9906396255850234,0.0375,0.20625
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 13,Drift,Reaction kinetics,21,0.9713193116634801,0.9525,0.9525,0.9908972691807543,0.04375,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.879509870660313,0.8075,0.8075,0.9656203288490284,0.14375,0.1925
IDV 17,Random,(unknown); deviations of heat transfer within reactor,111,0.9765079365079365,0.96125,0.96125,0.9922580645161291,0.0375,0.03875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,0,0.9437172774869109,0.90125,0.90125,0.9903846153846154,0.04375,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",21,0.7765957446808511,0.63875,0.63875,0.9903100775193798,0.03125,0.36125
IDV 20,Random,(unknown),0,0.7876506024096386,0.65375,0.65375,0.990530303030303,0.03125,0.34625
IDV 21,Random,(unknown),3,0.661703887510339,0.5,0.5,0.9779951100244498,0.05625,0.5
