Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.0964705882352941,0.05125,0.05125,0.82,0.05625,0.94875
IDV 9,Random,D feed (stream 2) temperature,258,0.10141509433962263,0.05375,0.05375,0.8958333333333334,0.03125,0.94625
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.12993039443155455,0.07,0.07,0.9032258064516129,0.0375,0.93
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",54,0.9931464174454828,0.99625,0.99625,0.9900621118012423,0.05,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.986784140969163,0.98,0.98,0.9936628643852978,0.03125,0.02
IDV 10,Random,C feed (stream 4) temperature,33,0.9249329758713137,0.8625,0.8625,0.9971098265895953,0.0125,0.1375
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8129602356406479,0.69,0.69,0.989247311827957,0.0375,0.31
IDV 12,Random,Cooling water inlet temperature of separator,72,0.9912718204488777,0.99375,0.99375,0.9888059701492538,0.05625,0.00625
IDV 13,Drift,Reaction kinetics,24,0.9731457800511509,0.95125,0.95125,0.9960732984293194,0.01875,0.04875
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,72,0.9397905759162304,0.8975,0.8975,0.9862637362637363,0.0625,0.1025
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.960619754680439,0.93,0.93,0.9933244325767691,0.03125,0.07
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9441891004596192,0.89875,0.89875,0.9944674965421854,0.025,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9148648648648648,0.84625,0.84625,0.9955882352941177,0.01875,0.15375
IDV 20,Random,(unknown),9,0.8315098468271335,0.7125,0.7125,0.9982486865148862,0.00625,0.2875
IDV 21,Random,(unknown),42,0.5923344947735192,0.425,0.425,0.9770114942528736,0.05,0.575
