Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.09400705052878966,0.05,0.05,0.7843137254901961,0.06875,0.95
IDV 9,Random,D feed (stream 2) temperature,258,0.09929078014184396,0.0525,0.0525,0.9130434782608695,0.025,0.9475
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.11901983663943991,0.06375,0.06375,0.8947368421052632,0.0375,0.93625
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",54,0.9925280199252802,0.99625,0.99625,0.988833746898263,0.05625,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9887218045112782,0.98625,0.98625,0.9912060301507538,0.04375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9848866498740554,0.9775,0.9775,0.9923857868020305,0.0375,0.0225
IDV 10,Random,C feed (stream 4) temperature,33,0.9221476510067115,0.85875,0.85875,0.9956521739130435,0.01875,0.14125
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8149779735682818,0.69375,0.69375,0.9875444839857651,0.04375,0.30625
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9918902058640051,0.99375,0.99375,0.9900373599003736,0.05,0.00625
IDV 13,Drift,Reaction kinetics,24,0.9731457800511509,0.95125,0.95125,0.9960732984293194,0.01875,0.04875
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9365598430346632,0.895,0.895,0.9821673525377229,0.08125,0.105
IDV 17,Random,(unknown); deviations of heat transfer within reactor,249,0.9551656920077973,0.91875,0.91875,0.9945872801082544,0.025,0.08125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,108,0.941639344262295,0.8975,0.8975,0.9903448275862069,0.04375,0.1025
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9155975692099934,0.8475,0.8475,0.9955947136563876,0.01875,0.1525
IDV 20,Random,(unknown),9,0.8334545454545456,0.71625,0.71625,0.9965217391304347,0.0125,0.28375
IDV 21,Random,(unknown),42,0.6098191214470284,0.4425,0.4425,0.9806094182825484,0.04375,0.5575
