Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09467455621301775,0.05,0.05,0.8888888888888888,0.03125,0.95
IDV 9,Random,D feed (stream 2) temperature,30,0.07866507747318235,0.04125,0.04125,0.8461538461538461,0.0375,0.95875
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.16475972540045766,0.09,0.09,0.972972972972973,0.0125,0.91
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.5273722627737226,0.36125,0.36125,0.9763513513513513,0.04375,0.63875
IDV 7,Step,C header pressure loss (stream 4),15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.9968808484092326,0.99875,0.99875,0.9950186799501868,0.025,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9874686716791979,0.985,0.985,0.9899497487437185,0.05,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,90,0.98801261829653,0.97875,0.97875,0.9974522292993631,0.0125,0.02125
IDV 10,Random,C feed (stream 4) temperature,276,0.6840390879478827,0.525,0.525,0.9813084112149533,0.05,0.475
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.905248807089298,0.83,0.83,0.9955022488755623,0.01875,0.17
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9906073888541015,0.98875,0.98875,0.9924717691342535,0.0375,0.01125
IDV 13,Drift,Reaction kinetics,3,0.9704749679075737,0.945,0.945,0.9973614775725593,0.0125,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.5716798592788038,0.40625,0.40625,0.9643916913946587,0.075,0.59375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,117,0.9725940089228808,0.95375,0.95375,0.9921976592977894,0.0375,0.04625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.94750656167979,0.9025,0.9025,0.9972375690607734,0.0125,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.44787644787644787,0.29,0.29,0.9830508474576272,0.025,0.71
IDV 20,Random,(unknown),18,0.7203187250996015,0.565,0.565,0.9934065934065934,0.01875,0.435
IDV 21,Random,(unknown),153,0.6143226919758413,0.445,0.445,0.9916434540389972,0.01875,0.555
