Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,102,0.11901983663943991,0.06375,0.06375,0.8947368421052632,0.0375,0.93625
IDV 9,Random,D feed (stream 2) temperature,198,0.09411764705882354,0.05,0.05,0.8,0.0625,0.95
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.17667044167610418,0.0975,0.0975,0.9397590361445783,0.03125,0.9025
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",111,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9886649874055415,0.98125,0.98125,0.9961928934010152,0.01875,0.01875
IDV 10,Random,C feed (stream 4) temperature,495,0.9340439706862091,0.87625,0.87625,1.0,0.0,0.12375
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.7948910593538694,0.66125,0.66125,0.9962335216572504,0.0125,0.33875
IDV 12,Random,Cooling water inlet temperature of separator,465,0.995,0.995,0.995,0.995,0.025,0.005
IDV 13,Drift,Reaction kinetics,249,0.971172325432415,0.9475,0.9475,0.9960578186596584,0.01875,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,303,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9411764705882354,0.9,0.9,0.9863013698630136,0.0625,0.1
IDV 17,Random,(unknown); deviations of heat transfer within reactor,162,0.9499024072869225,0.9125,0.9125,0.9905020352781547,0.04375,0.0875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,276,0.9455022980958635,0.9,0.9,0.995850622406639,0.01875,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",180,0.9336870026525199,0.88,0.88,0.9943502824858758,0.025,0.12
IDV 20,Random,(unknown),282,0.8443804034582133,0.7325,0.7325,0.9965986394557823,0.0125,0.2675
IDV 21,Random,(unknown),42,0.6031195840554593,0.435,0.435,0.9830508474576272,0.0375,0.565
